"X report:","Finance report"
"Generated on:","2020-08-20 00:00:00"
"Total rows:",10000

"From date","08/19/2020 00:00"
"To date","08/19/2020 23:59"
"Report format",CSV

"Numbers in the display are rounded to the nearest hundredth."

Multi-client,"Client Name","Acquirer bank","Movement Date","Movement type","Movement details","Payment Method","Is 3D","Card Type",Country,"Transaction Result","Transaction Id","On Us","Credit Card Last 4 Digit","Client Unique Id",Currency,Amount,"Discount Fee","Transaction Fee","Services Fee",Reserve,"VAT on Fees","Net Amount","Settlement currency","Settlement amount","Settlement reserve","Payout Id"
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T02:19:32.606Z,Declined,Void,Visa,No,Debit,Maldives,Declined,824d895b-b915-4fb1-ac11-058dbb1b8cbb,No,5006,9477d47f-37b9-4f87-95fc-32649810b1cc,SEK,16350,-408.75,0.00,0.00,0.00,0.00,15941.25,EUR,1585.22,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:05:08.258Z,Declined,Void,Visa,No,Debit,Uruguay,Declined,e6d4fba5-ff82-4e77-ae24-0ecf36a4c62f,No,6777,0e5c3850-b71c-4346-9e63-4e291a02c9be,CZK,11902,-297.55,0.00,0.00,0.00,0.00,11604.45,EUR,455.7,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T07:12:24.050Z,Declined,Void,MasterCard,No,Debit,Spain,Declined,c6cb9d9a-ddb4-4089-b9c8-d020c21e714f,No,3020,d6dcfcca-e0b7-4a32-be30-466c0ebec45f,IDR,5626,-140.65,0.00,0.00,0.00,0.00,5485.35,EUR,0.32,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:18:15.452Z,Declined,Void,Visa,Yes,Debit,Tonga,Declined,4776fce7-2ad5-4c3f-b57f-b83a1f37b293,No,7714,f4d9fae3-a5f4-4fe6-8ce7-396341c30ae5,TRY,146,-3.65,0.00,0.00,0.00,0.00,142.35,EUR,16.63,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:57:30.410Z,Declined,Void,MasterCard,Yes,Credit,Palestine, State of,Declined,a840854e-3c24-4b89-92c1-cf721e571c95,No,3436,e3bfea66-486b-4d97-9bef-d4fc6b6ee6f1,JPY,5456,-136.4,0.00,0.00,0.00,0.00,5319.6,EUR,43.39,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:50:44.931Z,Declined,Void,MasterCard,Yes,Credit,Croatia,Declined,66e272a0-107a-4dff-9a3f-705bbb6c0741,No,8056,6c81ad9e-fc89-42e4-97c5-f081f33519ed,ISK,9522,-238.05,0.00,0.00,0.00,0.00,9283.95,EUR,58.78,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:31:35.676Z,Sales,Settle,MasterCard,No,Debit,Israel,Approved,da2c039f-3d6b-46ce-9bdb-5704ae2d6a1b,No,7010,70269ccd-8949-4785-a455-d38228ee8d63,HUF,3316,-82.9,0.00,0.00,0.00,0.00,3233.1,EUR,9.48,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:13:40.959Z,Declined,Sale,MasterCard,No,Credit,Solomon Islands,Declined,62973daa-961e-4dfb-920d-222d129536a4,No,7622,2a945d9f-b204-4f6c-914d-4831a3fecb70,CAD,11352,-283.8,0.00,0.00,0.00,0.00,11068.2,EUR,7236.1,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T15:12:02.480Z,Declined,Auth,MasterCard,Yes,Credit,India,Declined,b9545449-ac2f-4913-914c-0950c28344a9,No,7821,3c367ca4-4c31-4db5-b83a-65a552bd0483,CAD,14996,-374.9,0.00,0.00,0.00,0.00,14621.1,EUR,9558.9,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T18:28:44.973Z,Declined,Sale,Visa,Yes,Debit,Ireland,Declined,12a0cc2f-b83a-42dd-afdc-8631b180f6a7,No,1472,c1f3acec-8928-40da-8b48-c5ba46ac92d5,JPY,112,-2.8,0.00,0.00,0.00,0.00,109.2,EUR,0.89,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T10:27:51.729Z,Declined,Auth,MasterCard,No,Debit,Switzerland,Declined,67763f09-6388-4ae3-a8f1-a42861f3bc41,No,7547,9fd0fab5-d653-4abd-8554-22c0ec27152d,TRY,3382,-84.55,0.00,0.00,0.00,0.00,3297.45,EUR,385.26,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T12:03:26.416Z,Declined,Void,Visa,Yes,Credit,Eswatini,Declined,45a0f5cc-8bcd-4ca4-bd83-2deecc958450,No,3591,494b81c2-af12-495f-8488-23ffa9e28c6a,RON,9990,-249.75,0.00,0.00,0.00,0.00,9740.25,EUR,2063.92,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T11:30:57.300Z,Declined,Void,Visa,No,Debit,Mexico,Declined,e7d00006-9ee8-4a1f-8944-b782c1966c06,No,9605,8551323c-3163-4600-89ac-e1d259b4c8ec,CZK,6758,-168.95,0.00,0.00,0.00,0.00,6589.05,EUR,258.75,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T15:22:32.242Z,Sales,Settle,Visa,No,Credit,Zimbabwe,Approved,094fda0b-4532-4fb3-869e-496fd3f97d45,No,6344,88b1ba1a-b57c-49f0-aa07-934b30fa5cf0,HKD,14814,-370.35,0.00,0.00,0.00,0.00,14443.65,EUR,1601.81,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T11:46:07.962Z,Declined,Void,Visa,Yes,Credit,Egypt,Declined,a0fc7a8a-7901-4ff1-9b07-09c86e807964,No,2988,e1b05540-1d71-45c0-a397-54f1e3ea0817,RON,19190,-479.75,0.00,0.00,0.00,0.00,18710.25,EUR,3964.63,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T03:36:38.604Z,Sales,Settle,Visa,No,Credit,Bahrain,Approved,00a09986-1044-4db3-9fce-14b8c521d53a,No,3193,c4bb60ed-7b88-4d61-a216-80c86509f1cf,IDR,30,-0.75,0.00,0.00,0.00,0.00,29.25,EUR,0,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:45:53.667Z,Declined,Sale,Visa,Yes,Credit,Mozambique,Declined,e45aca48-d1c8-42ab-b354-b9ec779e3962,No,1725,192ee744-c173-48d6-9547-7fe29b62a1de,IDR,13522,-338.05,0.00,0.00,0.00,0.00,13183.95,EUR,0.77,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:11:33.974Z,Declined,Void,Visa,Yes,Debit,Romania,Declined,af92fe93-fec0-4f14-bc13-d77d96057804,No,1643,d8466205-8e51-4d93-9aad-2752542e3135,TRY,960,-24,0.00,0.00,0.00,0.00,936,EUR,109.36,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:59:19.440Z,Declined,Void,MasterCard,Yes,Debit,Niger,Declined,a644ee70-151f-4195-8830-50c9b1b6bd54,No,3014,788e32e8-1591-4675-a8db-a8f05b5991af,TRY,18590,-464.75,0.00,0.00,0.00,0.00,18125.25,EUR,2117.67,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:12:57.024Z,Declined,Auth,MasterCard,Yes,Debit,Montenegro,Declined,1654f0b4-efbe-4a65-8441-23235741086f,No,4199,2a0ef938-5876-4842-84db-a2111023e893,CZK,10200,-255,0.00,0.00,0.00,0.00,9945,EUR,390.54,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:09:07.286Z,Declined,Void,MasterCard,Yes,Debit,Sierra Leone,Declined,10c2d1c8-8199-40df-bb9a-cccb2fe41573,No,3971,8af73650-4b97-4953-ba77-ea07e79dbeac,CZK,5586,-139.65,0.00,0.00,0.00,0.00,5446.35,EUR,213.88,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:13:27.614Z,Declined,Void,Visa,Yes,Credit,Moldova, Republic of,Declined,74a44f7a-ed73-4e2c-8caf-70955ec6192f,No,6623,367255bd-ac04-4af6-8385-56ba832be276,GBP,15322,-383.05,0.00,0.00,0.00,0.00,14938.95,EUR,16959.43,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:22:32.647Z,Sales,Settle,MasterCard,Yes,Credit,Sudan,Approved,2e06525e-4632-43f0-91fe-9ee1b4e8ca87,No,1265,a25f5ba8-ce7d-4f96-894e-f9c2c2f5b7e6,RON,13032,-325.8,0.00,0.00,0.00,0.00,12706.2,EUR,2692.4,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:54:14.887Z,Declined,Void,Visa,Yes,Debit,Thailand,Declined,336fefb0-c8c8-4816-90af-60b38e88c4a9,No,1320,263bcb8e-c4e8-4588-bae9-fd02b37a67d0,ISK,18634,-465.85,0.00,0.00,0.00,0.00,18168.15,EUR,115.02,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:28:20.300Z,Declined,Auth,MasterCard,No,Credit,Denmark,Declined,36fe1879-86af-4f50-977a-63f942eb6e2e,No,7038,2c69c60c-8c5c-44fa-904b-5c9827e61bc9,HUF,2344,-58.6,0.00,0.00,0.00,0.00,2285.4,EUR,6.7,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T10:31:30.849Z,Declined,Void,Visa,Yes,Credit,Jordan,Declined,fc21ffb9-73bc-4c83-b10b-270f79c4cd1f,No,6315,1fa983bb-3924-4060-9baa-c2232f589947,IDR,1692,-42.3,0.00,0.00,0.00,0.00,1649.7,EUR,0.1,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T02:17:31.822Z,Declined,Void,Visa,No,Debit,Senegal,Declined,a459e5c6-4338-455b-98c8-ff2be6a2cd7f,No,5022,e3b8b415-12ea-4bac-bd0e-81a95acd9c13,CAD,4956,-123.9,0.00,0.00,0.00,0.00,4832.1,EUR,3159.1,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:03:55.558Z,Sales,Settle,MasterCard,Yes,Credit,Cabo Verde,Approved,84f48ad1-d6bf-4eed-884e-0b5cf96d5d11,No,7949,da6cc2aa-5e75-4a1c-bf5e-ac63dd279a18,DKK,3950,-98.75,0.00,0.00,0.00,0.00,3851.25,EUR,530.54,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:57:13.032Z,Declined,Void,MasterCard,No,Debit,Poland,Declined,401b7d3d-0620-4e46-82ba-6cdb3c6a41b8,No,9871,e2574a5a-f593-426c-8e14-6461eb2cf777,TRY,6608,-165.2,0.00,0.00,0.00,0.00,6442.8,EUR,752.75,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T07:29:26.281Z,Declined,Void,Visa,No,Credit,Ukraine,Declined,ebe69819-b169-47cf-9b06-c7d1ca88a422,No,1493,a4ee1bf7-6e97-48d2-8565-aef0ee52cab5,PHP,18952,-473.8,0.00,0.00,0.00,0.00,18478.2,EUR,327.26,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:39:36.947Z,Declined,Sale,MasterCard,Yes,Debit,Sao Tome and Principe,Declined,4506da70-b90e-41b1-8054-2850112eb324,No,3211,c5dc3c6a-85bf-4f58-800d-d09cf53ca9d1,HKD,11528,-288.2,0.00,0.00,0.00,0.00,11239.8,EUR,1246.5,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T18:49:50.202Z,Declined,Void,MasterCard,Yes,Debit,Luxembourg,Declined,2b06effa-b97e-4413-8061-011691c228ef,No,5275,08da5c2c-25af-4234-997b-1b9f78cd4d84,PHP,14666,-366.65,0.00,0.00,0.00,0.00,14299.35,EUR,253.25,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:54:52.452Z,Declined,Void,Visa,No,Debit,Yemen,Declined,b93a1dd7-9824-483b-91dc-ac230b69607e,No,7589,ad627d5b-fbdb-41bf-82af-0e6c33100e9b,USD,8946,-223.65,0.00,0.00,0.00,0.00,8722.35,EUR,7496.86,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:41:03.426Z,Declined,Void,Visa,Yes,Credit,Samoa,Declined,048ca82f-5aaf-4e64-a293-2cb6a55efe8e,No,7967,bf77e39f-f755-45e9-b170-49b3ee8d6b96,HUF,6082,-152.05,0.00,0.00,0.00,0.00,5929.95,EUR,17.39,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:38:28.067Z,Sales,Settle,MasterCard,No,Debit,Burkina Faso,Approved,44b6d74c-da98-4096-a5df-6b9be511d627,No,5681,12048931-e4d0-4d49-92c9-af4152d7821a,JPY,17076,-426.9,0.00,0.00,0.00,0.00,16649.1,EUR,135.8,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:13:20.492Z,Declined,Void,Visa,Yes,Debit,Venezuela (Bolivarian Republic of),Declined,3ab5560f-bc81-4ea0-a6b8-b6510ee378c1,No,6118,2dbc1282-dff7-4b12-93ea-cbe3786423bd,JPY,16180,-404.5,0.00,0.00,0.00,0.00,15775.5,EUR,128.68,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:40:17.126Z,Declined,Auth,Visa,No,Debit,Malawi,Declined,c2c57f32-0ed4-46d4-9cfc-f53a7e97a8f1,No,4565,4eb96f4e-0b0f-4011-8edc-9ec9e54cb359,DKK,16160,-404,0.00,0.00,0.00,0.00,15756,EUR,2170.5,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T10:17:28.313Z,Declined,Void,MasterCard,No,Credit,Peru,Declined,b631a579-e9f2-4c62-b435-4d4a303f1ee7,No,1962,707f0fa3-f224-4838-8e17-9ab1e7d36961,DKK,16812,-420.3,0.00,0.00,0.00,0.00,16391.7,EUR,2258.07,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:12:11.299Z,Declined,Auth,MasterCard,No,Debit,France,Declined,69403171-4895-42f9-b7e4-b29c6ac3b069,No,5486,4112c2b3-fca4-4604-8286-29dd7dbe3df5,GBP,8122,-203.05,0.00,0.00,0.00,0.00,7918.95,EUR,8989.98,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:42:31.955Z,Declined,Void,MasterCard,No,Debit,Eswatini,Declined,00451481-4261-444a-88a7-98c7bd497f3d,No,4098,87d0d028-285d-4b39-a21b-ff2bc4156e08,PHP,16324,-408.1,0.00,0.00,0.00,0.00,15915.9,EUR,281.88,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:17:54.948Z,Declined,Void,MasterCard,Yes,Credit,Tanzania, United Republic of,Declined,479ab3f5-b178-46b4-9c92-cc3c2db91dbd,No,8982,d52579f1-c2b4-4fa5-adcb-27c668d2bad3,ISK,4636,-115.9,0.00,0.00,0.00,0.00,4520.1,EUR,28.62,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T04:32:20.993Z,Declined,Void,MasterCard,No,Debit,Jamaica,Declined,15c7d079-c00b-4689-bfd2-a201cca2c0f2,No,2336,a927e2f8-8ab7-40dc-b221-44073bc967eb,GBP,6788,-169.7,0.00,0.00,0.00,0.00,6618.3,EUR,7513.42,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T09:41:38.418Z,Declined,Auth,MasterCard,No,Debit,Nepal,Declined,2672b89d-13e6-41eb-a630-04b515d0f5f5,No,7416,91e8de18-a544-4906-a0aa-823eaf9feb5d,PHP,9742,-243.55,0.00,0.00,0.00,0.00,9498.45,EUR,168.22,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:59:43.013Z,Sales,Settle,MasterCard,Yes,Credit,Saint Kitts and Nevis,Approved,7fb0b74a-c6ad-49e2-ae47-6d9b1cf7812d,No,6235,187f1e85-d3a7-411f-b9e1-9988eaa9a482,ISK,9976,-249.4,0.00,0.00,0.00,0.00,9726.6,EUR,61.58,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:30:22.244Z,Declined,Void,Visa,No,Credit,Turkmenistan,Declined,e056d039-a3ce-4351-b3e4-0f56c85c4743,No,4739,de4dd79b-7ba7-4885-b6f8-c8a14a19da5d,TRY,15012,-375.3,0.00,0.00,0.00,0.00,14636.7,EUR,1710.09,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:31:35.904Z,Sales,Settle,Visa,Yes,Credit,Ukraine,Approved,d8b64db5-7786-492c-a8ba-e3271ab46831,No,5021,6b0790f4-7bf1-4237-8ffe-f9aac2ebe940,JPY,11584,-289.6,0.00,0.00,0.00,0.00,11294.4,EUR,92.13,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:02:16.151Z,Declined,Auth,MasterCard,No,Debit,Vatican City,Declined,e548e5f4-e18c-4cfe-a7ab-40028f6c8412,No,9377,e7a6ae63-978d-47ef-8cdc-c700d394aae1,ZAR,432,-10.8,0.00,0.00,0.00,0.00,421.2,EUR,21.05,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:08:12.906Z,Sales,Settle,MasterCard,No,Debit,Barbados,Approved,8ec5b9e7-45d1-4b41-ad09-5c00199748e8,No,5898,218817a4-5aff-4148-a15c-eba35fa97d70,HUF,15342,-383.55,0.00,0.00,0.00,0.00,14958.45,EUR,43.86,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:33:58.594Z,Declined,Auth,MasterCard,No,Credit,Belgium,Declined,12b1c6c3-1e1d-4415-a69c-324c4d9cb0a4,No,4401,0af88e03-517d-4a49-91b4-dba49d75f35e,HUF,12524,-313.1,0.00,0.00,0.00,0.00,12210.9,EUR,35.8,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T03:37:14.796Z,Declined,Sale,MasterCard,Yes,Debit,Slovakia,Declined,258d3658-b091-443a-906f-fc96b3f07565,No,6073,d78a986e-ed2a-4fb4-9d0d-11696e85ddce,CAD,3880,-97,0.00,0.00,0.00,0.00,3783,EUR,2473.23,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:45:32.697Z,Sales,Settle,MasterCard,No,Credit,Chile,Approved,bdb91e7c-1523-4cf0-9ca9-812488c34561,No,3695,2b4e43fd-ece5-4af1-8f75-cf8e88d82751,SEK,10308,-257.7,0.00,0.00,0.00,0.00,10050.3,EUR,999.42,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:08:28.515Z,Declined,Void,MasterCard,No,Credit,Madagascar,Declined,f88b02a4-5b3b-4d20-bb37-40c0b955f059,No,7770,c0a95299-0982-4dae-b502-a2736caf1d61,ZAR,2304,-57.6,0.00,0.00,0.00,0.00,2246.4,EUR,112.29,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:25:14.445Z,Declined,Sale,MasterCard,Yes,Debit,Monaco,Declined,84347550-a256-4457-b15b-8068abb0de8f,No,2667,e9466964-322d-4238-8d47-5bda3c92c656,PHP,2052,-51.3,0.00,0.00,0.00,0.00,2000.7,EUR,35.43,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T03:58:52.155Z,Declined,Auth,MasterCard,No,Credit,Lao People's Democratic Republic,Declined,75725513-510e-4a47-a0fe-0a9dd6d0855a,No,7752,bcfc42f3-4322-417d-ad26-54458aee3bd3,RON,2232,-55.8,0.00,0.00,0.00,0.00,2176.2,EUR,461.13,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T10:48:00.470Z,Declined,Void,MasterCard,Yes,Debit,Micronesia (Federated States of),Declined,4b54295e-460c-4fe6-89d3-7357a004a64d,No,2593,64b75e6d-a451-44ee-ba0f-2224be345a36,RON,18122,-453.05,0.00,0.00,0.00,0.00,17668.95,EUR,3743.98,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:34:14.466Z,Declined,Void,MasterCard,No,Debit,Philippines,Declined,cc07b137-8436-46ff-983c-e18ee1346d75,No,6013,11907c86-ac21-4a5b-a1b0-94440e679085,GBP,11808,-295.2,0.00,0.00,0.00,0.00,11512.8,EUR,13069.9,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:24:41.882Z,Declined,Void,MasterCard,Yes,Credit,Libya,Declined,dc97d711-771f-405f-8f10-7a710f253bfe,No,4258,3dcc8a29-cc1b-44f2-a439-a185be034561,ZAR,13672,-341.8,0.00,0.00,0.00,0.00,13330.2,EUR,666.33,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:12:19.594Z,Sales,Settle,MasterCard,Yes,Credit,Eritrea,Approved,18860fed-f4ea-4ab0-b8b8-3e6859172c09,No,4647,155029aa-b07d-4bd8-8204-3f06bb9bcd8d,ZAR,9620,-240.5,0.00,0.00,0.00,0.00,9379.5,EUR,468.85,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T04:30:58.395Z,Declined,Void,MasterCard,No,Debit,Switzerland,Declined,4596fecd-7aab-46b0-beda-7d0c0c87794c,No,3178,d0447fd6-8449-4b94-b999-10554e666076,SEK,11736,-293.4,0.00,0.00,0.00,0.00,11442.6,EUR,1137.87,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T09:12:01.004Z,Declined,Auth,MasterCard,No,Credit,Guyana,Declined,e5fe469f-47bb-41e5-a849-1014961190c0,No,7252,3fcd7880-ec2b-4baf-84dd-e493e88c29d7,ZAR,9532,-238.3,0.00,0.00,0.00,0.00,9293.7,EUR,464.56,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:53:54.108Z,Declined,Void,Visa,Yes,Debit,Slovenia,Declined,86418c9c-59a2-494c-84e2-c6c7c0edc47e,No,2990,0970f927-7e25-462a-9cf8-c43fe29e1c23,RON,10076,-251.9,0.00,0.00,0.00,0.00,9824.1,EUR,2081.69,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:02:14.250Z,Declined,Void,Visa,No,Credit,Antigua and Barbuda,Declined,f660a936-40bd-44ae-bd3f-6fab5df268c9,No,4102,232d61a7-bac5-4f03-8746-a6fdaafc00ed,CZK,18002,-450.05,0.00,0.00,0.00,0.00,17551.95,EUR,689.26,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T12:17:14.138Z,Declined,Auth,Visa,Yes,Debit,Marshall Islands,Declined,e4f24801-f61f-4974-b65e-af577d818052,No,3178,e419e7f7-6438-4040-acca-ad1e61aa5204,SEK,8170,-204.25,0.00,0.00,0.00,0.00,7965.75,EUR,792.13,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-18T23:15:47.192Z,Declined,Void,MasterCard,Yes,Debit,India,Declined,627f85e4-cbbc-4fac-98b9-4117de257f03,No,2164,74e847f3-d509-4aef-b13e-706186db6fd8,TRY,17506,-437.65,0.00,0.00,0.00,0.00,17068.35,EUR,1994.19,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:00:36.866Z,Declined,Void,Visa,Yes,Debit,Tanzania, United Republic of,Declined,97d544b6-e5d4-47a7-8db6-65f991714666,No,6168,9cb417d9-217f-41ed-8ee4-b13aa71deb82,HUF,5288,-132.2,0.00,0.00,0.00,0.00,5155.8,EUR,15.12,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:39:38.612Z,Declined,Void,Visa,Yes,Credit,Sudan,Declined,701deff9-a16e-4b91-b441-93690eccdf9b,No,2157,092eca8b-0547-44d0-bca6-c7b381f00b3a,GBP,19054,-476.35,0.00,0.00,0.00,0.00,18577.65,EUR,21090.27,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:59:34.880Z,Declined,Auth,Visa,No,Debit,Iraq,Declined,ce19ab65-f83f-402d-8bbd-bbef64f0e690,No,8165,590ad30b-8150-430b-9320-540eb3946063,DKK,12022,-300.55,0.00,0.00,0.00,0.00,11721.45,EUR,1614.71,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:51:52.784Z,Declined,Sale,MasterCard,Yes,Credit,Liechtenstein,Declined,4d649834-f31b-4fda-af03-12a482f27430,No,9957,6d5cb61b-a915-4e76-b1c0-6cf412c221b8,TRY,8100,-202.5,0.00,0.00,0.00,0.00,7897.5,EUR,922.71,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:12:34.249Z,Declined,Void,Visa,No,Credit,Guinea-Bissau,Declined,e88752ad-84d2-4cec-be98-56384ad69e58,No,8018,6ccf46ff-db3c-473f-8843-6482fd7bfe38,GBP,18506,-462.65,0.00,0.00,0.00,0.00,18043.35,EUR,20483.7,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:12:39.960Z,Declined,Void,MasterCard,No,Debit,Australia,Declined,f7493192-3f4c-4593-8132-92d8932acff8,No,5433,8e01332d-9be5-4f63-a21e-70360502c4a6,SEK,4592,-114.8,0.00,0.00,0.00,0.00,4477.2,EUR,445.22,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:14:14.152Z,Declined,Sale,Visa,No,Debit,Zambia,Declined,43ecb01a-9ae7-464e-bd38-361f2b70d2ee,No,8319,d50e920b-42fd-4d73-9c5d-708e11c363bb,ZAR,10744,-268.6,0.00,0.00,0.00,0.00,10475.4,EUR,523.63,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:48:46.699Z,Declined,Void,Visa,Yes,Credit,Grenada,Declined,09a27453-80b8-4bf6-be24-82081324d890,No,4024,77b7fb28-9a3a-4419-ab1c-206a106556de,RON,6476,-161.9,0.00,0.00,0.00,0.00,6314.1,EUR,1337.93,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:40:30.848Z,Declined,Void,Visa,Yes,Debit,Haiti,Declined,f5d62d24-630c-4678-ae40-74a6128181bc,No,8225,e48ecc1b-1eea-4d9b-bcb5-43018d6f0cb6,AUD,16966,-424.15,0.00,0.00,0.00,0.00,16541.85,EUR,10327.49,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:20:28.696Z,Declined,Sale,MasterCard,Yes,Debit,Namibia,Declined,74230725-9241-45de-bb4e-59a63c74b7af,No,6682,32456b42-d90a-4c62-aa84-6fad732bd7b2,SEK,19784,-494.6,0.00,0.00,0.00,0.00,19289.4,EUR,1918.17,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-18T23:00:30.927Z,Declined,Void,Visa,Yes,Debit,Bangladesh,Declined,312c8a17-345d-451a-8d75-ba0a48ea948e,No,9272,bb80386f-d676-4afb-a07d-241d85a3028f,HUF,3324,-83.1,0.00,0.00,0.00,0.00,3240.9,EUR,9.5,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:16:20.527Z,Declined,Void,MasterCard,No,Credit,Saint Kitts and Nevis,Declined,09be852a-bec9-47b4-a39a-a3ec154ab497,No,1307,a7e4a28f-adc5-4de1-944a-19251d5fb1f6,IDR,12774,-319.35,0.00,0.00,0.00,0.00,12454.65,EUR,0.72,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:25:16.635Z,Declined,Void,MasterCard,Yes,Debit,Japan,Declined,09af48c4-271d-4b4d-8557-dfcd2edae9f3,No,1257,0e3d8172-254f-4d6f-9870-55d466cf9b99,HUF,17478,-436.95,0.00,0.00,0.00,0.00,17041.05,EUR,49.97,0.00,
